DateTimeStmp,Year,DayOfWeek,DayOfMonth,DayOfYear,WeekOfYear,Hour,Month,season,space_id,Time,Electricity,NaturalGas,Steam,Temperature,HDD,CDD,Total,Elec_Baseload,Total_Baseload
201304160800,2013,3,16,106,15,8,4,spring,1,2013-04-16 08:00:00,,73.5902371934,,9.025,1.4958333333,0,,,
201304161200,2013,3,16,106,15,12,4,spring,1,2013-04-16 12:00:00,,127.9125163998,,11.75,1.0416666667,0,,,
201304161600,2013,3,16,106,15,16,4,spring,1,2013-04-16 16:00:00,,127.9500510594,,13,0.8333333333,0,,,
201304162000,2013,3,16,106,15,20,4,spring,1,2013-04-16 20:00:00,,94.4485657671,,9.575,1.4041666667,0,,,
201304170000,2013,4,17,107,15,0,4,spring,1,2013-04-17 00:00:00,,43.7483691637,,6.725,1.8791666667,0,,,
201304170400,2013,4,17,107,15,4,4,spring,1,2013-04-17 04:00:00,,40.4025394141,,6.35,1.9416666667,0,,,
201304170800,2013,4,17,107,15,8,4,spring,1,2013-04-17 08:00:00,,105.6590202242,,9.475,1.4208333333,0,,,
201304171200,2013,4,17,107,15,12,4,spring,1,2013-04-17 12:00:00,,133.1295347054,,12.925,0.8458333333,0,,,
201304171600,2013,4,17,107,15,16,4,spring,1,2013-04-17 16:00:00,,134.1075435191,,13.15,0.8083333333,0,,,
201304172000,2013,4,17,107,15,20,4,spring,1,2013-04-17 20:00:00,,92.5345819556,,9.4714285714,1.40625,0,,,
201304180000,2013,5,18,108,15,0,4,spring,1,2013-04-18 00:00:00,,28.0131427488,,8.4142857143,1.5847222222,0,,,
201304180400,2013,5,18,108,15,4,4,spring,1,2013-04-18 04:00:00,,16.5692937565,,7.5666666667,1.7347222222,0,,,
201304180800,2013,5,18,108,15,8,4,spring,1,2013-04-18 08:00:00,,100.4317043511,,7.6714285714,1.7125,0,,,
201304181200,2013,5,18,108,15,12,4,spring,1,2013-04-18 12:00:00,,127.45627276,,8.6333333333,1.5666666667,0,,,
201304181600,2013,5,18,108,15,16,4,spring,1,2013-04-18 16:00:00,,134.4360799297,,8.4666666667,1.5833333333,0,,,
201304182000,2013,5,18,108,15,20,4,spring,1,2013-04-18 20:00:00,,87.3910709592,,8.3,1.6166666667,0,,,
201304190000,2013,6,19,109,15,0,4,spring,1,2013-04-19 00:00:00,,13.7111427596,,8.12,1.6291666667,0,,,
201304190400,2013,6,19,109,15,4,4,spring,1,2013-04-19 04:00:00,,7.520128367,,8.34,1.5979166667,0,,,
201304190800,2013,6,19,109,15,8,4,spring,1,2013-04-19 08:00:00,,85.4157067394,,9.0285714286,1.4854166667,0,,,
201304191200,2013,6,19,109,15,12,4,spring,1,2013-04-19 12:00:00,,148.4192118029,,10.5888888889,1.23125,0,,,
201304191600,2013,6,19,109,15,16,4,spring,1,2013-04-19 16:00:00,,148.409262398,,11.3,1.1041666667,0,,,
201304192000,2013,6,19,109,15,20,4,spring,1,2013-04-19 20:00:00,,138.1068357537,,10.82,1.2166666667,0,,,
201304200000,2013,7,20,110,15,0,4,spring,1,2013-04-20 00:00:00,,36.0903132724,,10.1,1.3166666667,0,,,
201304200400,2013,7,20,110,15,4,4,spring,1,2013-04-20 04:00:00,,6.3961805556,,9.375,1.4375,0,,,
201304200800,2013,7,20,110,15,8,4,spring,1,2013-04-20 08:00:00,,81.2857704052,,10.45,1.2583333333,0,,,
201304201200,2013,7,20,110,15,12,4,spring,1,2013-04-20 12:00:00,,148.5569165606,,11.84,1.0270833333,0,,,
201304201600,2013,7,20,110,15,16,4,spring,1,2013-04-20 16:00:00,,159.2079592446,,10.9666666667,1.175,0,,,
201304202000,2013,7,20,110,15,20,4,spring,1,2013-04-20 20:00:00,,136.8231707287,,9.9,1.35625,0,,,
201304210000,2013,1,21,111,15,0,4,spring,1,2013-04-21 00:00:00,,70.7438617701,,9.55,1.4083333333,0,,,
201304210400,2013,1,21,111,15,4,4,spring,1,2013-04-21 04:00:00,,49.988169244,,8.48,1.6083333333,0,,,
